category,date,total_hits,total_visits,total_page_views,total_first_visits,total_time_on_site,avg_time_on_site,total_transactions,total_revenue,avg_revenue,medium_none,medium_not_set,medium_affiliate,medium_cpc,medium_cpm,medium_organic,medium_referral,action_Check_out,action_Click_through_of_product_lists,action_Completed_purchase,action_Product_detail_views
Electronics,2016-09-15,4822.0,84.2,3342.0,56.0,107683.6,1545.4804575428584,11.2,10661812000.0,1024638498.005698,159,0,0,8,9,232,13,0,231,0,190
Electronics,2016-09-16,1927.4,60.8,1421.0,45.6,47058.6,832.9298394289032,6.0,820504000.0,153150000.0,160,0,0,26,0,95,23,0,171,0,133
Electronics,2016-09-17,640.0,14.4,427.2,8.0,13346.4,650.4561187916026,0.0,0.0,0.0,10,0,0,12,0,50,0,0,42,0,30
Electronics,2016-09-18,2049.6,36.0,1402.8,16.4,60280.4,1230.7558620689656,0.8,97872000.0,48936000.0,67,0,3,15,0,95,0,0,103,0,77
Electronics,2016-09-19,2630.6,55.8,1755.2,29.8,41341.4,600.2973567610652,5.0,536328000.0,47864769.23076923,151,0,0,22,2,91,13,0,155,0,124
Electronics,2016-09-20,1841.2,51.2,1294.0,27.4,42347.2,778.0585086124229,11.6,950138000.0,41618573.80457381,105,0,5,11,0,123,12,0,141,0,115
Electronics,2016-09-21,3637.8,76.6,2525.4,47.4,63281.0,771.439181772395,5.0,396982000.0,93671555.55555555,174,0,0,6,10,154,39,0,217,0,166
Electronics,2016-09-22,2052.0,54.4,1489.6,33.6,35924.4,643.7266774821545,2.6,198532000.0,59624000.0,124,0,5,6,12,91,34,0,154,0,118
Electronics,2016-09-23,2556.0,55.0,1789.0,35.4,65780.0,1353.348988695433,0.6,17088000.0,5696000.0,246,0,18,0,5,4,2,0,147,0,128
Electronics,2016-09-24,1990.8,28.8,1339.4,13.8,37986.8,844.758143738977,6.2,618508000.0,23741037.037037037,139,0,2,0,0,0,3,0,83,0,61
Electronics,2016-09-25,1360.2,27.6,973.2,19.2,30447.2,1080.7389099825975,2.6,167632000.0,60784000.0,128,0,2,0,0,0,8,0,80,0,58
Electronics,2016-09-26,4165.8,74.4,2850.8,48.6,78264.8,962.4321846282376,6.6,1433858000.0,139681466.6666667,208,0,8,2,6,148,0,0,208,0,164
Electronics,2016-09-27,2776.2,70.0,1989.4,40.4,47483.6,723.1675914112634,5.8,913560000.0,116982750.0,340,0,0,0,0,0,10,0,202,0,148
Electronics,2016-09-28,2459.8,57.2,1724.4,30.4,42554.2,965.6967720443938,2.8,207120000.0,55392000.0,272,0,0,0,8,0,6,0,162,0,124
Electronics,2016-09-29,1866.8,49.4,1316.0,25.8,41771.0,839.6315812107789,2.8,111578000.0,25554750.0,242,0,0,0,5,0,0,0,140,0,107
Electronics,2016-09-30,1502.0,34.0,1061.8,13.0,26935.4,793.604211544643,0.4,51192000.0,25596000.0,124,0,0,0,46,0,0,0,101,0,69
Electronics,2016-10-01,813.6,21.0,577.8,16.8,13049.0,724.9154556315846,0.0,0.0,0.0,49,0,0,7,0,41,8,0,58,0,47
Electronics,2016-10-02,569.6,16.2,435.4,8.4,17980.2,1233.2442633339201,2.8,257508000.0,53978000.0,32,0,3,4,0,32,10,0,44,0,37
Electronics,2016-10-03,2096.4,54.4,1486.4,22.0,54312.6,1153.7367744931125,4.6,1256204000.0,193310666.6666667,227,0,0,0,19,0,26,0,157,0,115
Electronics,2016-10-04,4155.0,85.0,2863.6,50.4,84347.4,1007.2260772334514,9.4,1357646000.0,98358855.1724138,368,0,0,0,28,4,25,0,241,0,184
Electronics,2016-10-05,2250.0,59.8,1673.4,29.0,53836.2,916.5633103965467,7.8,805490000.0,66923171.42857142,287,0,0,0,0,0,12,0,167,0,132
Electronics,2016-10-06,1389.0,45.6,968.4,32.2,28197.4,683.4698192814718,0.4,199612000.0,99806000.0,214,0,2,0,3,0,9,0,129,0,99
Electronics,2016-10-07,2494.2,52.6,1784.6,38.4,56872.4,876.024743119569,2.8,641298000.0,85316000.0,133,0,0,12,3,106,9,0,157,0,106
Electronics,2016-10-08,2488.0,41.8,1722.0,31.4,56579.2,1370.7880873169383,1.2,26376000.0,4396000.0,207,0,0,0,0,0,2,0,121,0,88
Electronics,2016-10-09,1994.8,39.4,1533.0,21.4,51767.8,1357.6084107266095,2.4,105198000.0,30547000.0,157,0,0,0,40,0,0,0,108,0,89
Electronics,2016-10-10,1428.8,35.0,1038.4,23.2,35290.8,1104.5621556572455,4.4,931520000.0,101452444.44444445,160,0,0,0,12,0,3,0,99,0,76
Electronics,2016-10-11,2184.2,62.8,1475.2,42.4,34897.6,768.3354992557264,5.0,432764000.0,52093357.14285714,135,0,0,8,0,168,3,0,174,0,140
Electronics,2016-10-12,2598.6,42.0,1787.0,16.4,58231.8,1176.4613658536587,6.8,2335764000.0,241949025.64102563,176,0,3,0,0,0,31,0,116,0,94
Electronics,2016-10-13,3268.0,53.333333333333336,2353.1666666666665,20.666666666666668,78108.0,1286.4169149877714,23.333333333333332,7870486666.666667,315133207.1529033,199,0,0,35,0,76,10,75,121,26,98
Electronics,2016-10-14,1389.6666666666667,26.666666666666668,990.3333333333334,14.0,25473.666666666668,958.6849288828456,3.6666666666666665,1559303333.3333333,99536666.66666664,124,0,0,0,0,0,36,12,81,4,63
Electronics,2016-10-15,527.1666666666666,16.333333333333332,375.3333333333333,10.333333333333334,11019.166666666666,773.0503069053708,1.0,121980000.0,20330000.0,96,0,0,0,0,0,2,4,53,2,39
Electronics,2016-10-16,1491.1666666666667,27.666666666666668,1129.3333333333333,11.0,46505.333333333336,1667.5476394378568,8.5,2640061666.6666665,136473507.29517397,93,0,0,6,0,67,0,52,59,8,47
Electronics,2016-10-17,3565.1666666666665,53.5,2593.8333333333335,27.5,87020.16666666667,1404.783398684951,13.166666666666666,6357463333.333333,191645238.09523812,259,0,6,0,0,0,56,63,132,14,112
Electronics,2016-10-18,2106.0,40.666666666666664,1500.0,25.166666666666668,41467.833333333336,942.4104066537005,9.166666666666666,3526026666.6666665,213758100.7751938,137,0,0,8,0,83,16,39,107,12,86
Electronics,2016-10-19,2503.5,40.166666666666664,1819.3333333333333,28.333333333333332,53889.333333333336,1100.9147490656276,17.333333333333332,6116810000.0,415543234.1269841,210,0,28,0,0,0,3,64,95,22,60
Electronics,2016-10-20,1244.1666666666667,37.333333333333336,920.0,14.166666666666666,47480.166666666664,1308.1951664785695,6.666666666666667,11245830000.0,363351617.6470588,114,0,0,6,2,78,24,45,90,12,77
Electronics,2016-10-21,1206.8333333333333,32.0,896.0,11.333333333333334,31900.333333333332,857.5128176495824,25.166666666666668,1154056666.6666667,66733243.24324325,181,0,0,0,9,0,2,58,64,16,54
Electronics,2016-10-22,649.2,19.2,467.4,12.0,22230.0,1090.7931372549021,2.4,46056000.0,7676000.0,96,0,0,0,0,0,0,2,52,0,42
Electronics,2016-10-23,517.3333333333334,12.5,387.3333333333333,9.666666666666666,10652.0,822.8173148148148,1.1666666666666667,56536666.666666664,16153333.333333334,75,0,0,0,0,0,0,6,38,2,29
Electronics,2016-10-24,1335.8333333333333,39.0,972.8333333333334,24.0,26181.333333333332,680.3683595297424,9.166666666666666,230996666.66666666,28349813.51981352,229,0,0,0,0,0,5,26,113,6,89
Electronics,2016-10-25,991.1666666666666,20.333333333333332,673.6666666666666,16.5,33212.0,1531.0761410831792,2.3333333333333335,332966666.6666667,54838888.88888889,120,0,0,0,2,0,0,9,63,4,46
Electronics,2016-10-26,1487.5,35.166666666666664,1035.5,27.5,29794.666666666668,858.404374140007,9.833333333333334,2437933333.3333335,151140145.34883723,193,0,0,0,11,0,7,37,88,14,72
Electronics,2016-10-27,1038.8333333333333,32.5,782.6666666666666,18.166666666666668,19752.833333333332,588.8622057492488,15.5,3730721666.6666665,135415952.3809524,82,0,0,15,6,90,2,51,69,24,51
Electronics,2016-10-28,2079.3333333333335,41.166666666666664,1535.6666666666667,14.333333333333334,60393.666666666664,1088.5274560274559,26.666666666666668,17407650000.0,655127872.1682848,231,0,0,0,5,0,11,88,75,22,62
Electronics,2016-10-29,297.5,10.0,207.5,6.25,4276.25,617.98,0.0,0.0,0.0,40,0,0,0,0,0,0,3,19,0,18
Electronics,2016-10-30,764.5,12.333333333333334,555.6666666666666,4.0,15051.833333333334,1260.5847985347984,0.0,0.0,0.0,36,0,0,4,0,31,3,10,34,0,30
Electronics,2016-10-31,1081.5,31.833333333333332,804.6666666666666,15.833333333333334,37402.333333333336,1008.6624953993374,10.666666666666666,4201886666.6666665,355316504.06504065,98,0,0,8,3,56,26,58,70,8,55
Electronics,2016-11-01,1380.1666666666667,23.5,985.5,11.666666666666666,29650.333333333332,1449.8470491264607,8.833333333333334,2479875000.0,167355015.01501504,110,0,2,0,4,0,25,29,57,8,47
Electronics,2016-11-02,1743.1666666666667,38.0,1282.3333333333333,20.333333333333332,49977.666666666664,1301.4178797282964,7.166666666666667,2672196666.6666665,82208699.18699187,214,0,0,0,0,0,14,43,95,12,78
Electronics,2016-11-03,10090.833333333334,50.166666666666664,3552.0,35.0,61496.166666666664,1069.156746539333,7.166666666666667,681201666.6666666,30064346.40522876,274,0,0,0,25,0,2,81,129,10,81
Electronics,2016-11-04,2480.0,45.5,1912.1666666666667,28.833333333333332,50555.166666666664,813.6245932050982,11.0,5211588333.333333,367239505.95238096,260,0,0,0,8,0,5,102,90,14,67
Electronics,2016-11-05,335.3333333333333,13.166666666666666,257.1666666666667,5.0,7767.333333333333,643.7089227821986,4.0,308750000.0,23462708.333333332,71,0,0,0,8,0,0,12,37,4,26
Electronics,2016-11-06,509.0,16.833333333333332,372.5,9.5,11442.666666666666,675.135753190165,3.5,510320000.0,80755897.43589742,94,0,0,0,4,0,3,9,49,4,39
Electronics,2016-11-07,3051.8333333333335,41.833333333333336,2120.8333333333335,27.833333333333332,60307.833333333336,1352.195283347257,4.833333333333333,450988333.3333333,42518095.238095246,207,0,2,0,0,0,42,55,105,8,83
Electronics,2016-11-08,1532.6666666666667,35.333333333333336,1166.5,13.666666666666666,45587.5,1144.295099728488,19.333333333333332,4817025000.0,427298302.46913576,193,0,0,0,0,0,19,83,66,12,51
Electronics,2016-11-09,1005.6666666666666,29.833333333333332,820.6666666666666,14.333333333333334,60585.666666666664,1432.253053669119,4.333333333333333,641011666.6666666,58442777.77777777,172,0,0,0,5,0,2,60,66,6,47
Electronics,2016-11-10,2344.1666666666665,41.666666666666664,1862.8333333333333,20.833333333333332,66265.83333333333,1217.6108971543754,6.166666666666667,3009431666.6666665,168372795.69892475,237,0,0,0,11,2,0,83,93,8,66
Electronics,2016-11-11,1063.8,28.2,775.8,19.4,18412.4,646.3650757575757,2.2,425542000.0,38685636.36363636,139,0,0,0,0,0,2,9,72,2,58
Electronics,2016-11-12,720.6,20.8,547.4,8.0,20168.2,943.9087186565448,2.6,54486000.0,23750000.0,104,0,0,0,0,0,0,26,41,2,35
Electronics,2016-11-13,2379.1666666666665,20.5,1746.3333333333333,6.0,42910.333333333336,1705.0123245028906,13.5,4822928333.333333,393665342.78959817,107,0,0,0,6,0,10,41,40,12,30
Electronics,2016-11-14,2072.1666666666665,41.666666666666664,1579.0,27.666666666666668,58846.333333333336,1291.9163671758013,16.333333333333332,2670896666.6666665,91584127.45098041,231,0,0,0,5,0,14,100,66,26,58
Electronics,2016-11-15,1929.3333333333333,40.5,1441.6666666666667,20.0,38942.5,892.909226366231,7.5,998446666.6666666,90415727.27272727,225,0,0,0,8,0,10,52,105,10,76
Electronics,2016-11-16,1844.5,39.5,1328.8333333333333,19.166666666666668,30811.333333333332,753.044825832539,9.0,9273730000.0,795724476.1904761,232,0,0,0,0,5,0,31,104,10,92
Electronics,2016-11-17,1081.0,30.833333333333332,794.8333333333334,13.333333333333334,21093.5,549.2158449939051,21.666666666666668,3193420000.0,276058784.1530054,172,0,0,0,0,0,13,47,66,20,52
Electronics,2016-11-18,1002.0,26.333333333333332,717.8333333333334,10.833333333333334,20173.5,651.040998725811,14.333333333333334,2287156666.6666665,112293121.2121212,154,0,0,0,0,4,0,34,60,16,48
Electronics,2016-11-19,1050.8333333333333,21.833333333333332,685.3333333333334,9.5,23025.666666666668,910.0511310215143,1.0,115160000.0,19193333.333333332,64,0,0,2,2,63,0,4,62,2,63
Electronics,2016-11-20,3051.5,41.666666666666664,2123.5,22.166666666666668,79984.66666666667,2040.4236562265232,4.166666666666667,269875000.0,10795000.0,234,0,0,0,0,0,16,23,128,2,97
Electronics,2016-11-21,2019.8333333333333,44.666666666666664,1427.5,24.833333333333332,41896.833333333336,1130.4047052472436,3.0,198636666.66666666,23234761.904761907,254,0,0,0,2,0,12,15,139,4,110
Electronics,2016-11-22,969.1666666666666,31.333333333333332,697.0,16.833333333333332,27273.0,844.8435414293309,4.0,1650783333.3333333,316338809.5238095,171,0,0,0,12,0,5,13,91,6,78
Electronics,2016-11-23,1579.6666666666667,44.166666666666664,1144.1666666666667,25.833333333333332,42315.5,953.7051258749133,13.666666666666666,1960760000.0,305158376.06837606,216,0,0,0,2,14,33,35,123,12,95
Electronics,2016-11-24,863.0,23.0,634.2,10.8,20846.4,928.3431642560674,5.6,662116000.0,50455222.222222224,113,0,0,0,0,2,0,12,50,6,47
Electronics,2016-11-25,2344.3333333333335,43.666666666666664,1586.6666666666667,27.833333333333332,39210.333333333336,900.2339057090552,13.166666666666666,4868998333.333333,347587830.3030303,258,0,4,0,0,0,0,40,112,16,94
Electronics,2016-11-26,746.1666666666666,20.5,543.8333333333334,17.5,18291.333333333332,1014.0725005942398,2.1666666666666665,4681156666.666667,1280161666.6666667,123,0,0,0,0,0,0,4,66,2,51
Electronics,2016-11-27,604.2,18.6,453.6,15.2,12686.4,573.629365079365,1.6,30384000.0,3798000.0,93,0,0,0,0,0,0,0,54,0,39
Electronics,2016-11-28,2678.5,63.166666666666664,2064.1666666666665,29.5,63985.166666666664,996.038040387163,29.0,6593495000.0,126288948.35438311,360,0,0,0,0,11,8,101,136,34,108
Electronics,2016-11-29,1142.8333333333333,34.0,861.0,13.833333333333334,29856.5,856.2224147837738,13.666666666666666,3352956666.6666665,164684226.9503546,180,0,0,0,5,0,19,42,78,16,68
Electronics,2016-11-30,919.1666666666666,27.5,715.8333333333334,17.166666666666668,22193.0,708.6193748950541,9.833333333333334,5164305000.0,514843319.7831978,148,0,0,0,4,9,4,38,60,14,53
Electronics,2016-12-01,1143.3333333333333,31.0,870.8333333333334,13.0,25954.0,790.529463831188,10.666666666666666,2174551666.6666665,272188040.5405405,172,0,0,0,14,0,0,46,69,12,59
Electronics,2016-12-02,1659.0,38.166666666666664,1210.3333333333333,12.333333333333334,39918.166666666664,1036.8390462985292,15.0,4774510000.0,266455128.2051282,208,0,0,0,0,0,21,45,91,20,73
Electronics,2016-12-03,569.5,17.25,422.5,15.75,13295.0,577.1948484848485,0.0,0.0,0.0,69,0,0,0,0,0,0,0,40,0,29
Electronics,2016-12-04,1110.6,21.0,739.0,11.0,15478.6,733.035154173312,4.0,114912000.0,17760750.0,95,0,0,0,0,0,10,12,51,4,38
Electronics,2016-12-05,3721.6666666666665,69.83333333333333,2660.3333333333335,31.333333333333332,66707.0,1133.6759456190364,33.0,11584026666.666666,394104808.1841433,395,0,0,0,22,0,2,91,160,38,130
Electronics,2016-12-06,1552.6666666666667,47.166666666666664,1169.5,25.5,45766.5,1099.9645071699613,11.5,6220300000.0,642664324.0740741,242,0,0,0,16,0,25,55,121,12,95
Electronics,2016-12-07,1464.3333333333333,36.333333333333336,1072.1666666666667,11.833333333333334,36515.166666666664,1079.5618876109313,8.666666666666666,5612088333.333333,441380735.2941176,213,0,0,0,5,0,0,50,85,12,71
Electronics,2016-12-08,3131.3333333333335,65.0,2316.5,41.333333333333336,58731.666666666664,889.9251769916244,24.666666666666668,8037821666.666667,422758987.55898756,354,0,4,0,2,3,27,79,152,38,121
Electronics,2016-12-09,2310.5,35.333333333333336,1733.5,13.0,39889.166666666664,909.2659083548257,25.833333333333332,5634123333.333333,245791334.5410628,189,0,0,0,0,0,23,73,65,24,50
Electronics,2016-12-10,390.1666666666667,11.666666666666666,299.6666666666667,8.5,6737.166666666667,566.9710372960373,2.3333333333333335,87521666.66666667,16477500.0,63,0,0,0,0,0,7,6,34,4,26
Electronics,2016-12-11,931.3333333333334,26.333333333333332,701.6666666666666,13.666666666666666,18244.833333333332,679.0261739417989,7.833333333333333,460505000.0,40415932.765151516,158,0,0,0,0,0,0,24,69,8,57
Electronics,2016-12-12,1476.8333333333333,37.0,1118.3333333333333,16.166666666666668,34572.166666666664,905.6725182757947,9.166666666666666,2562605000.0,206100847.2222222,210,0,0,0,2,0,10,38,91,16,77
Electronics,2016-12-13,1166.6666666666667,43.5,862.5,16.833333333333332,34797.166666666664,722.2594615445222,13.666666666666666,3930785000.0,144309950.35460994,253,0,0,0,0,0,8,39,115,16,91
Electronics,2016-12-14,1938.5,40.333333333333336,1450.6666666666667,25.833333333333332,41204.833333333336,1011.9514526538874,13.833333333333334,1581026666.6666667,85375094.45024963,239,0,0,0,0,0,3,50,94,18,80
Electronics,2016-12-15,2176.5,50.333333333333336,1583.5,20.666666666666668,53261.0,991.8608703231761,22.333333333333332,3644323333.3333335,167197032.4074074,286,0,0,0,2,0,14,67,118,18,99
Electronics,2016-12-16,2422.5,67.16666666666667,1808.8333333333333,28.833333333333332,67490.66666666667,981.3341561666215,24.5,5197991666.666667,260018089.38746437,357,0,0,0,17,2,27,92,147,36,128
Electronics,2016-12-17,1274.1666666666667,37.166666666666664,968.8333333333334,22.166666666666668,29617.5,764.0250130650917,2.8333333333333335,259285000.0,50323333.333333336,190,0,0,0,19,0,14,34,105,2,82
Electronics,2016-12-18,1859.0,38.833333333333336,1398.0,25.0,49282.833333333336,1122.1175564419316,9.666666666666666,653700000.0,37386746.03174603,230,0,0,0,0,0,3,43,100,8,82
Electronics,2016-12-19,921.6666666666666,34.666666666666664,722.8333333333334,22.833333333333332,27421.0,649.4909145805885,9.0,962151666.6666666,88507948.71794872,195,0,3,0,0,0,10,46,83,10,69
Electronics,2016-12-20,2135.6666666666665,60.333333333333336,1558.5,28.166666666666668,62573.0,977.7021454643218,14.166666666666666,3319611666.6666665,271554527.7777778,310,0,3,0,25,0,24,61,160,24,117
Electronics,2016-12-21,963.5,31.0,700.3333333333334,19.666666666666668,19306.166666666668,680.1718775052109,2.1666666666666665,540470000.0,136620000.0,184,0,0,0,0,0,2,9,96,2,79
Electronics,2016-12-22,1838.8333333333333,42.833333333333336,1283.8333333333333,28.166666666666668,39509.333333333336,1175.0190819407237,3.5,296235000.0,61111538.461538464,217,0,0,0,18,0,22,14,128,4,111
Electronics,2016-12-23,324.5,13.0,255.33333333333334,9.666666666666666,10122.666666666666,805.7633040935672,2.6666666666666665,279866666.6666667,52475000.0,25,0,0,10,0,37,6,8,34,4,32
Electronics,2016-12-24,603.3333333333334,9.833333333333334,435.8333333333333,8.666666666666666,14409.0,1079.1590909090908,4.166666666666667,76875000.0,9225000.0,8,0,3,25,0,23,0,18,22,4,15
Electronics,2016-12-25,1009.6666666666666,17.666666666666668,748.1666666666666,12.0,26780.166666666668,1514.7853405017922,0.0,0.0,0.0,8,0,0,10,30,58,0,7,53,0,46
Electronics,2016-12-26,756.8,18.2,582.8,10.8,22599.6,1195.9074927811237,6.2,221494000.0,22014235.29411765,63,0,0,4,0,24,0,13,41,4,33
Electronics,2016-12-27,1066.5,22.166666666666668,790.8333333333334,16.666666666666668,23918.666666666668,1287.5748323754788,1.5,86910000.0,19313333.333333332,109,0,0,0,11,2,11,6,68,2,57
Electronics,2016-12-28,1307.3333333333333,24.666666666666668,989.0,13.5,27047.0,985.6075304549737,6.333333333333333,3956183333.3333335,629204111.111111,77,0,0,30,3,36,2,40,56,8,44
Electronics,2016-12-29,1021.0,35.333333333333336,756.5,17.833333333333332,24420.5,749.7908428983113,2.3333333333333335,651390000.0,81070000.0,167,0,0,0,17,0,28,22,103,4,83
Electronics,2016-12-30,1264.8,29.8,861.8,11.2,29222.8,1188.8413631849778,0.0,0.0,0.0,132,0,0,0,0,0,17,0,89,0,60
Electronics,2016-12-31,97.8,6.6,77.4,4.6,2934.8,488.18484848484843,0.0,0.0,0.0,30,0,0,0,3,0,0,0,18,0,15
Electronics,2017-01-01,282.2,12.6,206.8,7.4,6653.6,435.70394088669946,0.0,0.0,0.0,6,0,0,19,0,28,10,0,36,0,27
Electronics,2017-01-02,654.3333333333334,21.0,473.6666666666667,11.0,14615.833333333334,786.4454085795884,5.0,975473333.3333334,109799444.44444443,118,0,2,0,2,0,4,13,60,8,45
Electronics,2017-01-03,1004.5,29.0,734.3333333333334,17.166666666666668,21434.666666666668,696.8167649661127,10.166666666666666,457165000.0,26602000.0,137,0,0,0,18,0,19,17,87,8,62
Electronics,2017-01-04,2629.1666666666665,46.333333333333336,1872.1666666666667,23.5,61106.333333333336,1431.6178875297958,14.166666666666666,2510403333.3333335,181678055.55555558,259,0,0,0,14,0,5,27,140,8,103
Electronics,2017-01-05,1496.8333333333333,42.166666666666664,1116.1666666666667,22.0,45952.5,1091.3293492618493,13.666666666666666,8130036666.666667,397540567.46031755,239,0,0,0,9,0,5,32,116,16,89
Electronics,2017-01-06,888.1666666666666,22.0,666.5,13.0,21563.833333333332,899.2814490293658,3.5,664193333.3333334,96695138.88888888,130,0,2,0,0,0,0,12,64,4,52
Electronics,2017-01-07,388.6666666666667,15.5,275.1666666666667,12.833333333333334,6664.833333333333,474.09063390313395,1.0,48220000.0,8036666.666666667,79,0,0,0,0,0,14,6,45,2,40
Electronics,2017-01-08,420.6,17.6,315.8,12.0,11057.8,542.2767956989247,0.4,31996000.0,15998000.0,20,0,0,4,0,55,9,0,52,0,36
Electronics,2017-01-09,731.3333333333334,19.0,552.6666666666666,12.166666666666666,14132.166666666666,726.7947916666667,5.333333333333333,3430550000.0,390773888.8888889,102,0,0,0,0,0,12,26,49,4,35
Electronics,2017-01-10,1221.6666666666667,35.666666666666664,876.3333333333334,24.0,25617.333333333332,750.3089787473508,3.6666666666666665,547975000.0,110852444.44444443,187,0,0,0,18,0,9,16,104,6,88
Electronics,2017-01-11,599.8,22.8,456.0,13.0,15282.0,707.8052063492063,1.6,369488000.0,46186000.0,87,0,0,0,17,0,10,0,65,0,49
Electronics,2017-01-12,1408.6666666666667,28.5,1036.6666666666667,14.333333333333334,24857.0,818.0336646888371,8.666666666666666,6585861666.666667,417267180.18018025,157,0,0,0,2,0,12,25,74,12,60
Electronics,2017-01-13,991.5,27.0,759.8333333333334,15.0,23542.666666666668,786.4701086956521,5.666666666666667,1752543333.3333333,282478333.3333333,141,0,0,0,0,0,21,36,69,4,53
Electronics,2017-01-14,303.25,12.75,200.75,7.5,4645.75,313.9527777777778,0.75,83370000.0,27790000.0,44,0,0,0,3,0,4,0,27,0,24
Electronics,2017-01-15,868.3333333333334,22.5,605.6666666666666,18.166666666666668,19432.166666666668,861.7183185689813,2.1666666666666665,23811666.666666668,1831666.6666666667,127,0,0,0,4,0,4,11,67,2,55
Electronics,2017-01-16,796.1666666666666,24.833333333333332,578.6666666666666,13.333333333333334,23579.333333333332,1030.1055649911486,2.8333333333333335,2580795000.0,304965000.0,135,0,0,0,3,0,11,13,71,6,59
Electronics,2017-01-17,565.1666666666666,21.166666666666668,401.5,14.5,18889.0,661.0869734916247,1.1666666666666667,130360000.0,36128333.333333336,116,0,0,0,4,0,7,3,67,2,55
Electronics,2017-01-18,666.6666666666666,23.666666666666668,480.8333333333333,9.333333333333334,12265.833333333334,554.6078454652147,4.0,618253333.3333334,72143333.33333333,40,0,4,32,16,50,0,14,68,4,56
Electronics,2017-01-19,1804.8333333333333,42.833333333333336,1270.5,20.5,56795.0,1202.032732096937,13.0,3686395000.0,126537676.230389,239,0,0,0,0,0,18,35,121,12,89
Electronics,2017-01-20,1024.3333333333333,28.5,758.8333333333334,16.5,24374.0,843.6267369727047,9.0,1325475000.0,190757727.27272725,149,0,0,0,0,2,20,18,82,8,63
Electronics,2017-01-21,833.0,21.5,591.3333333333334,13.166666666666666,16101.333333333334,828.5905853405853,2.6666666666666665,582346666.6666666,44447619.04761905,111,0,0,0,2,0,16,16,58,10,45
Electronics,2017-01-22,1243.0,23.666666666666668,867.3333333333334,9.0,25973.166666666668,1334.733675213675,0.8333333333333334,797125000.0,159425000.0,119,0,0,0,14,0,9,3,74,2,63
Electronics,2017-01-23,994.8333333333334,27.166666666666668,711.8333333333334,21.666666666666668,33219.333333333336,1067.2423193400166,1.1666666666666667,76946666.66666667,23566666.666666668,138,0,0,0,13,0,12,8,88,2,65
Electronics,2017-01-24,3409.8333333333335,52.0,2420.3333333333335,27.5,76971.5,1362.2497962048028,12.166666666666666,6837175000.0,465916825.3968254,289,0,0,0,8,2,13,45,139,12,116
Electronics,2017-01-25,1174.6666666666667,32.5,890.3333333333334,17.666666666666668,23086.0,600.9067102437792,6.666666666666667,1624900000.0,106943157.89473684,169,0,0,0,18,2,6,32,84,8,71
Electronics,2017-01-26,1209.5,26.166666666666668,874.3333333333334,13.666666666666666,18945.333333333332,701.5523388685618,10.333333333333334,3828893333.3333335,259497604.16666666,147,0,2,0,8,0,0,22,68,12,55
Electronics,2017-01-27,229.2,8.8,172.2,4.2,5164.2,890.2416666666666,1.2,241380000.0,40230000.0,41,0,0,0,3,0,0,4,20,2,18
Electronics,2017-01-28,671.8333333333334,23.0,506.1666666666667,18.166666666666668,17046.0,803.4106316137567,1.6666666666666667,5983333.333333333,1196666.6666666667,118,0,0,0,4,0,16,7,71,2,58
Electronics,2017-01-29,280.1666666666667,10.166666666666666,214.5,6.0,5796.833333333333,627.8144841269841,1.1666666666666667,121138333.33333333,24876666.666666668,59,0,0,0,0,0,2,3,30,2,26
Electronics,2017-01-30,2026.0,41.5,1501.3333333333333,22.666666666666668,54896.833333333336,1309.219206904833,13.166666666666666,3385056666.6666665,125744023.63184078,241,0,0,0,2,0,6,55,103,16,75
Electronics,2017-01-31,1306.0,38.833333333333336,902.1666666666666,23.666666666666668,27989.5,783.9829992481355,6.666666666666667,2663720000.0,317822698.41269845,208,0,7,0,12,0,6,22,110,8,93
Electronics,2017-02-01,799.6666666666666,27.166666666666668,576.3333333333334,12.166666666666666,20824.666666666668,919.7628371106833,5.166666666666667,391680000.0,62709927.53623188,153,0,0,0,5,0,5,24,75,8,56
Electronics,2017-02-02,375.5,14.0,286.0,8.166666666666666,10087.166666666666,679.2114130434783,1.6666666666666667,40300000.0,7993333.333333333,75,0,0,0,6,0,3,21,38,2,23
Electronics,2017-02-03,979.8333333333334,22.666666666666668,731.6666666666666,10.833333333333334,22764.5,797.8313768115942,10.833333333333334,4945931666.666667,326854361.1111111,136,0,0,0,0,0,0,34,44,16,42
Electronics,2017-02-04,817.8333333333334,18.5,624.1666666666666,7.666666666666667,14819.5,855.5009303561934,4.666666666666667,892885000.0,86164298.24561404,106,0,0,0,5,0,0,13,51,6,41
Electronics,2017-02-05,447.75,13.25,333.0,12.75,10698.5,585.3876201923077,0.0,0.0,0.0,33,0,14,0,0,6,0,0,30,0,23
Electronics,2017-02-06,833.1666666666666,24.333333333333332,591.8333333333334,15.166666666666666,22089.833333333332,801.5914622414624,3.5,706103333.3333334,196899696.96969697,136,0,0,0,0,0,10,14,73,4,55
Electronics,2017-02-07,838.6666666666666,29.666666666666668,604.8333333333334,16.666666666666668,19762.0,723.1526043039088,4.0,510603333.3333333,73654666.66666667,170,0,2,0,6,0,0,16,83,6,73
Electronics,2017-02-08,568.1666666666666,21.5,428.5,14.166666666666666,9582.166666666666,518.3782051458321,4.833333333333333,169423333.33333334,45765797.10144927,119,0,0,0,3,0,7,20,58,4,47
Electronics,2017-02-09,623.6,19.8,464.0,11.4,22236.6,1352.890634920635,6.6,457722000.0,82748166.66666666,39,0,0,0,2,38,20,5,50,4,40
